Company,Location,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",27-01-1989,1:21:00,Ariane 2,Intelsat-5A 15,Retired,140.87596899224806,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",10-02-1989,15:13:00,Tsyklon-3,Cosmos 1994 to 1999,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",14-02-1989,4:21:00,Molniya-M /Block 2BL,Cosmos 2001,Retired,108.84232047397124,Success
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",14-02-1989,18:30:00,Delta II 6925,NAVSTAR II-1 (USA 35),Retired,177.28571428571428,Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",15-02-1989,11:00:00,Molniya-M /Block ML,Molniya-1 nâ Â­137,Retired,108.84232047397124,Success
ISAS,"Mu Pad, Uchinoura Space Center, Japan",21-02-1989,23:30:00,Mu-III S2,Akebono,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",22-02-1989,3:28:00,Cosmos-3M (11K65M),Cosmos 2004,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",26-02-1989,15:36:00,Cosmos-3M (11K65M),Cosmos 1992,Retired,108.84232047397124,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",28-02-1989,4:04:00,Tsyklon-3,Meteor-2 nâ Â­18,Retired,108.84232047397124,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",06-03-1989,23:29:00,Ariane 44LP,JCSAT-1 & Meteosat 4,Retired,140.87596899224806,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA",13-03-1989,14:57:00,Space Shuttle Discovery,STS-29R,Retired,450.0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",24-03-1989,13:38:00,Cosmos-3M (11K65M),Cosmos 2008 to 2015,Retired,108.84232047397124,Success
Douglas,"SLC-17A, Cape Canaveral AFS, Florida, USA",24-03-1989,21:50:00,Delta 3920-8,Delta Star (USA 36),Retired,108.84232047397124,Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",02-04-1989,2:28:00,Ariane 2,TELE-X,Retired,140.87596899224806,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",04-04-1989,18:36:00,Cosmos-3M (11K65M),Cosmos 2016,Retired,108.84232047397124,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA",04-05-1989,18:46:00,Space Shuttle Atlantis,STS-30R,Retired,450.0,Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",10-05-1989,19:47:00,Titan 34D,USA-37 (Vortex),Retired,80.15555555555555,Success
ISRO,"SLV LP, Satish Dhawan Space Centre, India",22-05-1989,1:40:00,ASLV,SROSS C,Retired,32.49295774647887,Partial Failure
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",05-06-1989,22:37:00,Ariane 44L,"Superbird-A, DFS-1",Retired,140.87596899224806,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",07-06-1989,5:12:00,Cosmos-3M (11K65M),Cosmos 2026,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",08-06-1989,17:09:00,Molniya-M /Block ML,Molniya-3 nâ Â­138,Retired,108.84232047397124,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",09-06-1989,10:10:00,Tsyklon-3,Okean 2a,Retired,108.84232047397124,Failure
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",10-06-1989,22:30:00,Delta II 6925,NAVSTAR II-2,Retired,177.28571428571428,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",14-06-1989,12:30:00,Cosmos-3M (11K65M),Cosmos 2027,Retired,108.84232047397124,Success
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",14-06-1989,13:18:00,Titan IV(402)A,DSP,Retired,80.15555555555555,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",04-07-1989,15:21:00,Cosmos-3M (11K65M),Nadiezhda nâ Â­4,Retired,108.84232047397124,Success
Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",12-07-1989,0:14:00,Ariane 3,Olympus-1,Retired,140.87596899224806,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",24-07-1989,0:00:00,Tsyklon-2,Cosmos 2033,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",25-07-1989,7:48:00,Cosmos-3M (11K65M),Cosmos 2034,Retired,108.84232047397124,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA",08-08-1989,12:37:00,Space Shuttle Columbia,STS-28R,Retired,450.0,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",08-08-1989,23:25:00,Ariane 44LP,"TVSAT-2, Hipparcos",Retired,140.87596899224806,Success
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",18-08-1989,5:58:00,Delta II 6925,NAVSTAR II-3,Retired,177.28571428571428,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",27-08-1989,22:59:00,Delta II 6925,BSB-R1,Retired,177.28571428571428,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",28-08-1989,0:14:00,Tsyklon-3,Cosmos 2037,Retired,108.84232047397124,Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",04-09-1989,5:54:00,Titan 34D,DSCS-II-16 & DSCS-III-A2,Retired,80.15555555555555,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",05-09-1989,19:11:00,H-I UM-129A (6SO),Himawari 4,Retired,95.1923076923077,Success
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",06-09-1989,1:48:00,Titan II(23)G,USA-45,Retired,35.0,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",14-09-1989,9:49:00,Tsyklon-3,Cosmos 2038 to 2043,Retired,108.84232047397124,Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",25-09-1989,8:56:00,Atlas-G Centaur-D1AR,FLTSATCOM-8,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",27-09-1989,14:38:00,Molniya-M /Block ML,Molniya-1 nâ Â­139,Retired,108.84232047397124,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",27-09-1989,16:20:00,Tsyklon-2,Cosmos 2046,Retired,108.84232047397124,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",28-09-1989,0:04:00,Tsyklon-3,Intercosmos 24 & Magion 2,Retired,108.84232047397124,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA",18-10-1989,16:53:00,Space Shuttle Atlantis,STS-34R,Retired,450.0,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",24-10-1989,21:35:00,Tsyklon-3,Meteor-3 nâ Â­3,Retired,108.84232047397124,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",27-10-1989,23:05:00,Ariane 44L,Intelsat 6AF2,Retired,140.87596899224806,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA",23-11-1989,0:23:00,Space Shuttle Discovery,STS-33R,Retired,450.0,Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",23-11-1989,20:35:00,Molniya-M /Block 2BL,Cosmos 2050,Retired,108.84232047397124,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",24-11-1989,23:22:00,Tsyklon-2,Cosmos 2051,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",28-11-1989,10:01:00,Molniya-M /Block ML,Molniya-3 nâ Â­140,Retired,108.84232047397124,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",11-12-1989,18:10:00,Delta II 6925,NAVSTAR II-5,Retired,177.28571428571428,Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",01-01-1990,0:07:00,Commercial Titan III,Skynet 4A & JCSAT-2,Retired,136.6,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",09-01-1990,12:35:00,Space Shuttle Columbia,STS-32,Retired,450.0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",18-01-1990,12:52:00,Cosmos-3M (11K65M),Cosmos 2056,Retired,108.84232047397124,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",22-01-1990,1:35:00,Ariane 40,"SPOT-2, Oscar 14-19",Retired,140.87596899224806,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",23-01-1990,2:51:00,Molniya-M /Block ML,Molniya-3 nâ Â­141,Retired,108.84232047397124,Success
ISAS,"Mu Pad, Uchinoura Space Center, Japan",24-01-1990,11:46:00,Mu-III S2,Hiten,Retired,108.84232047397124,Success
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",24-01-1990,22:55:00,Delta II 6925,USA-50 (GPS II-6),Retired,177.28571428571428,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",30-01-1990,11:20:00,Tsyklon-3,Cosmos 2058,Retired,108.84232047397124,Success
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",30-01-1990,21:56:00,Delta II 6925,USA-64 (GPS II-9),Retired,177.28571428571428,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",04-02-1990,12:28:00,Long March 3,DFH-2A-T4,Retired,39.13066945606695,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",07-02-1990,1:33:00,H-I (9 SO),"Orizuru, Fuji 1b & Momo-1b",Retired,95.1923076923077,Success
MHI,"SLC-N, Tanegashima Space Center, Japan",07-02-1990,1:33:00,H-I (9 SO),MOS-1B / Oscar 20 / DEBUT,Retired,95.1923076923077,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",14-02-1990,16:15:00,Delta II 6920-8,LACE / RME,Retired,177.28571428571428,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",22-02-1990,23:17:00,Ariane 44L,"Superbird-B, BS-2X",Retired,140.87596899224806,Failure
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",27-02-1990,20:59:00,Cosmos-3M (11K65M),Nadiezhda nâ Â­5,Retired,108.84232047397124,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",28-02-1990,0:55:00,Tsyklon-3,Okean 2,Retired,108.84232047397124,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",28-02-1990,7:50:00,Space Shuttle Atlantis,STS-36,Retired,450.0,Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",14-03-1990,11:52:00,Commercial Titan III,Intelsat 603,Retired,136.6,Failure
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",14-03-1990,15:27:00,Tsyklon-2,Cosmos 2060,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",20-03-1990,0:25:00,Cosmos-3M (11K65M),Cosmos 2061,Retired,108.84232047397124,Success
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",26-03-1990,2:45:00,Delta II 6925,USA-54 (GPS II-7),Retired,177.28571428571428,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",27-03-1990,16:40:00,Molniya-M /Block 2BL,Cosmos 2063,Retired,108.84232047397124,Success
Northrop,"NB-52B Carrier, Edwards AFB, California, USA",05-04-1990,19:10:00,Pegasus,Pegsat & NavySat,Retired,40.0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",06-04-1990,3:12:00,Cosmos-3M (11K65M),Cosmos 2064 to 2071,Retired,108.84232047397124,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",07-04-1990,13:30:00,Long March 3,AsiaSat 1,Retired,39.13066945606695,Success
Lockheed,"SLC-3W, Vandenberg AFB, California, USA",11-04-1990,15:00:00,Atlas-E/F Altair,USA-56/57/58,Retired,35.0,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",13-04-1990,22:28:00,Delta II 6925-8,Palapa B2R,Retired,177.28571428571428,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",20-04-1990,18:41:00,Cosmos-3M (11K65M),Cosmos 2074,Retired,108.84232047397124,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA",24-04-1990,12:33:00,Space Shuttle Discovery,STS-31,Retired,450.0,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",25-04-1990,13:00:00,Cosmos-3M (11K65M),Cosmos 2075,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",26-04-1990,1:37:00,Molniya-M /Block ML,Molniya-1 nâ Â­142,Retired,108.84232047397124,Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",28-04-1990,11:37:00,Molniya-M /Block 2BL,Cosmos 2076,Retired,108.84232047397124,Success
RVSN USSR,"Site 45/2, Baikonur Cosmodrome, Kazakhstan",22-05-1990,5:14:00,Zenit-2,Cosmos 2082,Retired,108.84232047397124,Success
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",01-06-1990,21:48:00,Delta II 6920-10,ROSAT,Retired,177.28571428571428,Success
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",08-06-1990,5:22:00,Titan IV(405)A,SLDCOM & NOSS 3x,Retired,80.15555555555555,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",12-06-1990,5:52:00,Delta 4925-8,INSAT 1D,Retired,177.28571428571428,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",13-06-1990,1:07:00,Molniya-M /Block ML,Molniya-3 nâ Â­143,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",21-06-1990,20:45:00,Molniya-M /Block 2BL,Cosmos 2084,Retired,108.84232047397124,Partial Failure
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",23-06-1990,11:19:00,Commercial Titan III,Intelsat 604,Retired,136.6,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",25-06-1990,22:29:00,Tsyklon-3,Meteor-2 nâ Â­19,Retired,108.84232047397124,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",16-07-1990,0:40:00,Long March 2E,"Optus-B, Badr-1, mass simulator",Retired,39.13066945606695,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",24-07-1990,22:25:00,Ariane 44L,"TDF-2, DFS-2",Retired,140.87596899224806,Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",25-07-1990,18:13:00,Molniya-M /Block 2BL,Cosmos 2087,Retired,108.84232047397124,Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",25-07-1990,19:21:00,Atlas I,CRRES,Retired,108.84232047397124,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",30-07-1990,0:06:00,Tsyklon-3,Cosmos 2088,Retired,108.84232047397124,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",08-08-1990,14:15:00,Tsyklon-3,Cosmos 2090 to 2095,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",10-08-1990,20:18:00,Molniya-M /Block ML,Molniya-1 nâ Â­144,Retired,108.84232047397124,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",23-08-1990,16:17:00,Tsyklon-2,Cosmos 2096,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",28-08-1990,7:46:00,Molniya-M /Block 2BL,Cosmos 2097,Retired,108.84232047397124,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",28-08-1990,9:05:00,H-I UM-129A (9SO),BS-3A,Retired,95.1923076923077,Success
MHI,"SLC-N, Tanegashima Space Center, Japan",28-08-1990,9:05:00,H-I (9 SO),BS-3A (Yuri-3A),Retired,95.1923076923077,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",28-08-1990,15:45:00,Cosmos-3M (11K65M),Cosmos 2098,Retired,108.84232047397124,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",30-08-1990,22:46:00,Ariane 44L,"Skynet 4C, Eutelsat 2F1",Retired,140.87596899224806,Success
CASC,"Taiyuan Satellite Launch Center, China",03-09-1990,0:53:00,Long March 4A,Fengyun-1B,Retired,39.13066945606695,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",14-09-1990,5:59:00,Cosmos-3M (11K65M),Cosmos 2100,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",20-09-1990,20:16:00,Molniya-M /Block ML,Molniya-3 nâ Â­145,Retired,108.84232047397124,Success
RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",28-09-1990,7:30:00,Tsyklon-3,Meteor-2 nâ Â­20,Retired,108.84232047397124,Success
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",02-10-1990,5:39:00,Delta II 6925,USA-63 (GPS II-8),Retired,177.28571428571428,Success
RVSN USSR,"Site 45/2, Baikonur Cosmodrome, Kazakhstan",04-10-1990,4:27:00,Zenit-2,Tselina-2 nâ Â­8,Retired,108.84232047397124,Failure
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",05-10-1990,6:14:00,Long March 2C,FSW-1 No.3,Active,30.8,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA",06-10-1990,11:47:00,Space Shuttle Discovery,STS-41,Retired,450.0,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",12-10-1990,22:58:00,Ariane 44L,"SBS-6, Galaxy-6",Retired,140.87596899224806,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",18-10-1990,5:39:00,Delta II 6925,Thor 1,Retired,177.28571428571428,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",30-10-1990,23:16:00,Delta II 6925,Inmarsat-2 F1,Retired,177.28571428571428,Success
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",13-11-1990,0:37:00,Titan IV(402)A,DSP,Retired,80.15555555555555,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",14-11-1990,6:33:00,Tsyklon-2,Cosmos 2103,Retired,108.84232047397124,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",15-11-1990,23:48:00,Space Shuttle Atlantis,STS-38,Retired,450.0,Success
RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",20-11-1990,2:33:00,Molniya-M /Block 2BL,Cosmos 2105,Retired,108.84232047397124,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",20-11-1990,23:11:00,Ariane 42P,"Satcom C1, GStar-4",Retired,140.87596899224806,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",23-11-1990,3:51:00,Molniya-M /Block ML,Molniya-1 nâ Â­146,Retired,108.84232047397124,Success
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",26-11-1990,21:39:00,Delta II 7925,USA-66 (GPS IIA-1),Retired,177.28571428571428,Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",01-12-1990,15:57:00,Atlas-E/F Star-37S-ISS,DMSP F-10,Retired,108.84232047397124,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA",02-12-1990,6:49:00,Space Shuttle Columbia,STS-35,Retired,450.0,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",04-12-1990,0:48:00,Tsyklon-2,Cosmos 2107,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",10-12-1990,7:54:00,Cosmos-3M (11K65M),Cosmos 2112,Retired,108.84232047397124,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",22-12-1990,7:28:00,Tsyklon-3,Cosmos 2114 to 2119,Retired,108.84232047397124,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",08-01-1991,0:53:00,Delta II 7925,NATO 4A,Retired,177.28571428571428,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",15-01-1991,23:10:00,Ariane 44L,"Italsat-1, Eutelsat 2F2",Retired,140.87596899224806,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",18-01-1991,11:34:00,Tsyklon-2,Cosmos 2122,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",05-02-1991,2:36:00,Cosmos-3M (11K65M),Cosmos 2123,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",12-02-1991,2:44:00,Cosmos-3M (11K65M),Cosmos 2125 to 2132,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",15-02-1991,15:19:00,Molniya-M /Block ML,Molniya-1 nâ Â­147,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",26-02-1991,4:53:00,Cosmos-3M (11K65M),Cosmos 2135,Retired,108.84232047397124,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",02-03-1991,23:36:00,Ariane 44LP,"Astra 1B, Meteosat 5",Retired,140.87596899224806,Success
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",08-03-1991,12:03:00,Titan IV(403)A,Lacrosse,Retired,80.15555555555555,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",08-03-1991,23:03:00,Delta II 6925,Inmarsat-2 F2,Retired,177.28571428571428,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",12-03-1991,19:29:00,Cosmos-3M (11K65M),Nadiezhda nâ Â­6,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",19-03-1991,14:30:00,Cosmos-3M (11K65M),Cosmos 2137,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",22-03-1991,12:19:00,Molniya-M /Block ML,Molniya-3 nâ Â­148,Retired,108.84232047397124,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",04-04-1991,23:33:00,Ariane 44P,Anik E2,Retired,140.87596899224806,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA",05-04-1991,14:22:00,Space Shuttle Atlantis,STS-37,Retired,450.0,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",13-04-1991,0:09:00,Delta II 7925,ASC-2 (Spacenet F4),Retired,177.28571428571428,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",16-04-1991,7:21:00,Cosmos-3M (11K65M),Cosmos 2142,Retired,108.84232047397124,Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",18-04-1991,23:30:00,Atlas I,Yuri 3H,Retired,108.84232047397124,Failure
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",24-04-1991,1:36:00,Tsyklon-3,Meteor-3 nâ Â­4,Retired,108.84232047397124,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",28-04-1991,11:33:00,Space Shuttle Discovery,STS-39,Retired,450.0,Success
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",14-05-1991,15:52:00,Atlas-E/F Star-37S-ISS,NOAA-D,Retired,108.84232047397124,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",16-05-1991,21:40:00,Tsyklon-3,Cosmos 2143 to 2148,Retired,108.84232047397124,Success
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",29-05-1991,22:55:00,Delta II 7925,Aurora 2,Retired,177.28571428571428,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",04-06-1991,9:00:00,Tsyklon-3,Okean 3,Retired,108.84232047397124,Success
NASA,"LC-39B, Kennedy Space Center, Florida, USA",05-06-1991,13:24:00,Space Shuttle Columbia,STS-40,Retired,450.0,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",11-06-1991,5:42:00,Cosmos-3M (11K65M),Cosmos 2150,Retired,108.84232047397124,Success
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",13-06-1991,15:41:00,Tsyklon-3,Cosmos 2151,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",18-06-1991,9:09:00,Molniya-M /Block ML,Molniya-1 nâ Â­149,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",25-06-1991,13:20:00,Cosmos-3M (11K65M),Ta??foun nâ Â­59,Retired,108.84232047397124,Failure
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",04-07-1991,2:32:00,Delta II 7925,USA-71 (GPS IIA-2),Retired,177.28571428571428,Success
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",17-07-1991,1:46:00,Ariane 40,"ERS-1, Oscar 22, Orbcomm-X, Tubsat-A, SARA",Retired,140.87596899224806,Success
Northrop,"NB-52B Carrier, Edwards AFB, California, USA",21-07-1991,17:33:00,Pegasus/HAPS,7 Microsats,Retired,40.0,Partial Failure
